claim_id,image_name,sentence,claim_type
documerica_0088.jpg_claim_24,documerica_0088.jpg,No text or signs are,visual
documerica_0088.jpg_claim_3,documerica_0088.jpg,"There are no people visible in the scene, suggesting it might be an empty space or photographed at a time when there is little activity.",visual
documerica_0088.jpg_claim_4,documerica_0088.jpg,"In the foreground, a paved courtyard with a bench adds to the serene atmosphere.",visual
documerica_0088.jpg_claim_5,documerica_0088.jpg,The trees in the background and the open sky suggest a campus-like or institutional setting.,visual
documerica_0088.jpg_claim_6,documerica_0088.jpg,"The image depicts a modern building structure with clean lines and a rectangular design, featuring large windows and a flat roof.",visual
documerica_0088.jpg_claim_7,documerica_0088.jpg,"The building appears to be part of an institutional or academic setting, possibly a library, museum, or university facility.",visual
documerica_0088.jpg_claim_8,documerica_0088.jpg,"The surrounding environment includes paved areas, landscaping with small trees and shrubs, and a bench situated near the building.",visual
documerica_0088.jpg_claim_9,documerica_0088.jpg,The sky suggests it is either dawn or dusk due to the soft lighting and presence of a single cloud.,visual
documerica_0089.jpg_claim_0,documerica_0089.jpg,The image shows a modern building with large glass windows and a stone facade.,visual
documerica_0089.jpg_claim_1,documerica_0089.jpg,A prominent feature is the flag mounted on a pole in front of the building.,visual
documerica_0089.jpg_claim_10,documerica_0089.jpg,"The entrance has a door with glass panels and side windows, and the overall aesthetic suggests a professional or governmental office building.",context
documerica_0089.jpg_claim_11,documerica_0089.jpg,"No people are visible, indicating no immediate activity at the time the photo was taken.",visual
documerica_0089.jpg_claim_12,documerica_0089.jpg,"The setting appears to be urban, possibly within a government complex or corporate headquarters.",context
documerica_0089.jpg_claim_13,documerica_0089.jpg,The,visual
documerica_0089.jpg_claim_14,documerica_0089.jpg,"The flag suggests a connection to governmental or institutional activity, possibly related to environmental protection or public service given the green imagery.",context
documerica_0089.jpg_claim_15,documerica_0089.jpg,"No people are visible, so their actions cannot be described.",visual
documerica_0089.jpg_claim_16,documerica_0089.jpg,The setting appears urban due to the architectural style and the presence of a well-maintained entrance.,visual
documerica_0089.jpg_claim_17,documerica_0089.jpg,"The text ""ONE YARD""",visual
documerica_0089.jpg_claim_18,documerica_0089.jpg,"The image shows the entrance to a building labeled ""ONE 2777 YORK.""",visual
documerica_0089.jpg_claim_19,documerica_0089.jpg,The flag appears to have an emblem resembling a leaf or flower.,visual
documerica_0089.jpg_claim_2,documerica_0089.jpg,"The flag displays a design with the text ""UNITED STATES"" and ""EVE"" partially visible, suggesting it might represent an official or governmental entity related to the United States.",location
documerica_0089.jpg_claim_20,documerica_0089.jpg,"There are two black bollards in front of the entrance, suggesting controlled access or security measures.",visual
documerica_0089.jpg_claim_3,documerica_0089.jpg,"The building's entrance is marked with a sign reading ""ONE 2777 7TH,"" indicating its address.",visual
documerica_0089.jpg_claim_4,documerica_0089.jpg,"There are no visible people in the image, and the setting appears to be urban, likely a corporate or governmental office building.",context
documerica_0089.jpg_claim_5,documerica_0089.jpg,The clean lines,visual
documerica_0089.jpg_claim_6,documerica_0089.jpg,"The presence of the flag suggests it might be a government or official building, although this cannot be confirmed without further context.",context
documerica_0089.jpg_claim_7,documerica_0089.jpg,"The overall appearance is clean and contemporary, suggesting a professional or administrative",visual
documerica_0089.jpg_claim_8,documerica_0089.jpg,"A white flag with green text reading ""UNITED STATES"" and some decorative elements is prominently displayed above the entrance.",location
documerica_0089.jpg_claim_9,documerica_0089.jpg,"The building's signage indicates it is ""ONE 7400,"" suggesting a specific address.",visual
documerica_0090.jpg_claim_0,documerica_0090.jpg,"The image shows an entrance to a building labeled ""1310 L Street.""",location
documerica_0090.jpg_claim_1,documerica_0090.jpg,A woman wearing white attire is exiting the glass doors.,visual
documerica_0090.jpg_claim_10,documerica_0090.jpg,"The individual appears to be dressed in formal attire, possibly indicating an office setting or business context.",visual
documerica_0090.jpg_claim_11,documerica_0090.jpg,"The entrance is part of a modern building with a sleek design, featuring reflective glass and metal elements.",visual
documerica_0090.jpg_claim_12,documerica_0090.jpg,"Outside, there is a white vehicle parked nearby, suggesting the presence of a street or parking area.",location
documerica_0090.jpg_claim_13,documerica_0090.jpg,"The setting appears to be urban, with buildings in the background, one of which has a blue crane structure, indicating construction or ongoing development.",visual
documerica_0090.jpg_claim_14,documerica_0090.jpg,"The overall scene suggests a professional or commercial environment, though no specific",visual
documerica_0090.jpg_claim_15,documerica_0090.jpg,"The building facade is modern, featuring a sign with the address clearly displayed.",visual
documerica_0090.jpg_claim_16,documerica_0090.jpg,"The woman appears to be dressed formally in white, suggesting she might be entering or exiting a professional or official building.",context
documerica_0090.jpg_claim_17,documerica_0090.jpg,"The setting includes a parking lot with vehicles partially visible in the background, indicating a busy urban environment.",visual
documerica_0090.jpg_claim_18,documerica_0090.jpg,The architecture suggests a contemporary office building.,visual
documerica_0090.jpg_claim_19,documerica_0090.jpg,"The woman's posture and direction suggest movement, likely commencing or concluding her workday.",visual
documerica_0090.jpg_claim_2,documerica_0090.jpg,She carries a bag and appears to be moving away from the entrance.,visual
documerica_0090.jpg_claim_20,documerica_0090.jpg,"The setting includes a paved sidewalk leading up to the entrance, with reflections of trees and parts of a cityscape visible in the glass doors.",location
documerica_0090.jpg_claim_21,documerica_0090.jpg,"In the background, there are vehicles and some urban infrastructure, suggesting a busy street scene.",location
documerica_0090.jpg_claim_22,documerica_0090.jpg,The overall appearance of the building and its surroundings suggests a modern urban environment.,visual
documerica_0090.jpg_claim_23,documerica_0090.jpg,The individual's attire and the bag they carry may indicate,visual
documerica_0090.jpg_claim_24,documerica_0090.jpg,There are no visible texts or logos beyond the building number and street name.,location
documerica_0090.jpg_claim_25,documerica_0090.jpg,"The activity captured suggests movement, likely someone entering or leaving the building",visual
documerica_0090.jpg_claim_3,documerica_0090.jpg,The structure has a modern design with large windows and a gray facade.,visual
documerica_0090.jpg_claim_4,documerica_0090.jpg,"Behind her, part of a parking lot is visible, along with vehicles and trees.",visual
documerica_0090.jpg_claim_5,documerica_0090.jpg,The overall setting suggests an urban environment.,visual
documerica_0090.jpg_claim_6,documerica_0090.jpg,There is no clear indication of the time of day or specific historical period represented by the image.,context
documerica_0090.jpg_claim_7,documerica_0090.jpg,The text on the building's exterior is legible and provides the address.,visual
documerica_0090.jpg_claim_8,documerica_0090.jpg,The scene does not provide,visual
documerica_0090.jpg_claim_9,documerica_0090.jpg,"The image shows a person exiting a glass doorway with the sign ""1310 L Street.""",location
documerica_0091.jpg_claim_0,documerica_0091.jpg,"The image depicts a spiral staircase with ornate railings, suggesting a grand architectural style often associated with historical buildings or palaces.",context
documerica_0091.jpg_claim_1,documerica_0091.jpg,"The railing features intricate designs, and the structure curves upwards, creating a sense of depth and movement.",visual
